Prefijo;Descripcion;Modalidad
11154960;AMBA;CPP
11154969;AMBA;CPP
11154970;AMBA;CPP
11154972;AMBA;CPP
11154973;AMBA;CPP
11154974;AMBA;CPP
11154979;AMBA;CPP
11154989;AMBA;CPP
11154168;AMBA;CPP
11154444;AMBA;CPP
11154946;AMBA;CPP
11154975;AMBA;CPP
11154945;AMBA;CPP
11154416;AMBA;CPP
11154176;AMBA;CPP
11154177;AMBA;CPP
11154178;AMBA;CPP
11154179;AMBA;CPP
11154169;AMBA;CPP
11154400;AMBA;CPP
11154401;AMBA;CPP
11154402;AMBA;CPP
11154174;AMBA;CPP
11154404;AMBA;CPP
11154173;AMBA;CPP
11154406;AMBA;CPP
11154407;AMBA;CPP
11154408;AMBA;CPP
11154409;AMBA;CPP
11154410;AMBA;CPP
11154411;AMBA;CPP
11154412;AMBA;CPP
11154413;AMBA;CPP
11154414;AMBA;CPP
11154415;AMBA;CPP
11154446;AMBA;CPP
11154078;AMBA;CPP
11154170;AMBA;CPP
11154029;AMBA;CPP
11154028;AMBA;CPP
11154027;AMBA;CPP
11154026;AMBA;CPP
11154025;AMBA;CPP
11154024;AMBA;CPP
11154023;AMBA;CPP
11154079;AMBA;CPP
11154405;AMBA;CPP
11154077;AMBA;CPP
11154076;AMBA;CPP
11154075;AMBA;CPP
11154074;AMBA;CPP
11154073;AMBA;CPP
11154072;AMBA;CPP
11154071;AMBA;CPP
11154070;AMBA;CPP
11154171;AMBA;CPP
11154172;AMBA;CPP
11154020;AMBA;CPP
11154928;AMBA;CPP
11154447;AMBA;CPP
11154448;AMBA;CPP
11154449;AMBA;CPP
11154914;AMBA;CPP
11154916;AMBA;CPP
11154445;AMBA;CPP
11154927;AMBA;CPP
11154915;AMBA;CPP
11154935;AMBA;CPP
11154936;AMBA;CPP
11154937;AMBA;CPP
11154938;AMBA;CPP
11154939;AMBA;CPP
11154940;AMBA;CPP
11154403;AMBA;CPP
11154434;AMBA;CPP
11154917;AMBA;CPP
11154417;AMBA;CPP
11154418;AMBA;CPP
11154430;AMBA;CPP
11154435;AMBA;CPP
11154436;AMBA;CPP
11154437;AMBA;CPP
11154438;AMBA;CPP
11154439;AMBA;CPP
11154419;AMBA;CPP
11154440;AMBA;CPP
11154167;AMBA;CPP
11154166;AMBA;CPP
11154165;AMBA;CPP
11154164;AMBA;CPP
11154163;AMBA;CPP
11154160;AMBA;CPP
11154041;AMBA;CPP
11155325;AMBA;CPP
11155324;AMBA;CPP
11155323;AMBA;CPP
11155322;AMBA;CPP
11155326;AMBA;CPP
11155311;AMBA;CPP
11155313;AMBA;CPP
11155314;AMBA;CPP
11155320;AMBA;CPP
11155316;AMBA;CPP
11155317;AMBA;CPP
11155318;AMBA;CPP
11155319;AMBA;CPP
11155312;AMBA;CPP
11155315;AMBA;CPP
11155310;AMBA;CPP
11155663;AMBA;CPP
11155669;AMBA;CPP
11155690;AMBA;CPP
11155668;AMBA;CPP
11155667;AMBA;CPP
11155666;AMBA;CPP
11155664;AMBA;CPP
11155662;AMBA;CPP
11155661;AMBA;CPP
11155660;AMBA;CPP
11155699;AMBA;CPP
11155691;AMBA;CPP
11155698;AMBA;CPP
11155694;AMBA;CPP
11155695;AMBA;CPP
11155696;AMBA;CPP
11155697;AMBA;CPP
11155665;AMBA;CPP
11155692;AMBA;CPP
11155693;AMBA;CPP
11155060;AMBA;CPP
11155054;AMBA;CPP
11155047;AMBA;CPP
11155055;AMBA;CPP
11155056;AMBA;CPP
11155057;AMBA;CPP
11155059;AMBA;CPP
11155061;AMBA;CPP
11155062;AMBA;CPP
11155064;AMBA;CPP
11155053;AMBA;CPP
11155058;AMBA;CPP
11154191;AMBA;CPP
11154199;AMBA;CPP
11154198;AMBA;CPP
11154197;AMBA;CPP
11154196;AMBA;CPP
11154195;AMBA;CPP
11154194;AMBA;CPP
11155049;AMBA;CPP
11154192;AMBA;CPP
11154870;AMBA;CPP
11154190;AMBA;CPP
11154162;AMBA;CPP
11154161;AMBA;CPP
11154159;AMBA;CPP
11154158;AMBA;CPP
11154157;AMBA;CPP
11154156;AMBA;CPP
11154193;AMBA;CPP
11155041;AMBA;CPP
11155051;AMBA;CPP
11155050;AMBA;CPP
11155048;AMBA;CPP
11155063;AMBA;CPP
11155046;AMBA;CPP
11155045;AMBA;CPP
11155044;AMBA;CPP
11154399;AMBA;CPP
11155042;AMBA;CPP
11154673;AMBA;CPP
11155040;AMBA;CPP
11155039;AMBA;CPP
11155038;AMBA;CPP
11155037;AMBA;CPP
11155036;AMBA;CPP
11155035;AMBA;CPP
11155052;AMBA;CPP
11155043;AMBA;CPP
11154985;AMBA;CPP
11155270;AMBA;CPP
11154995;AMBA;CPP
11154984;AMBA;CPP
11155216;AMBA;CPP
11155215;AMBA;CPP
354315562;ARG?ELLO;CPP
354315561;ARG?ELLO;CPP
354315560;ARG?ELLO;CPP
354315563;ARG?ELLO;CPP
354315569;ARG?ELLO;CPP
354315568;ARG?ELLO;CPP
247815414;ARRECIFES;CPP
247815410;ARRECIFES;CPP
247815413;ARRECIFES;CPP
247815412;ARRECIFES;CPP
247815411;ARRECIFES;CPP
357615409;ARROYITO (PROV.  CORDOBA);CPP
357615407;ARROYITO (PROV.  CORDOBA);CPP
357615408;ARROYITO (PROV.  CORDOBA);CPP
357615406;ARROYITO (PROV.  CORDOBA);CPP
34021551;ARROYO SECO;CPP
22811551;AZUL;CPP
29115504;BAHIA BLANCA;CPP
29115503;BAHIA BLANCA;CPP
29115402;BAHIA BLANCA;CPP
22661554;BALCARCE;CPP
353155659;BALLESTEROS;CPP
332915551;BARADERO;CPP
346615502;BARRANCAS (PROV.  SANTA FE);CPP
346615503;BARRANCAS (PROV.  SANTA FE);CPP
346615501;BARRANCAS (PROV.  SANTA FE);CPP
346615500;BARRANCAS (PROV.  SANTA FE);CPP
231415500;BOLIVAR;CPP
231415503;BOLIVAR;CPP
231415501;BOLIVAR;CPP
231415502;BOLIVAR;CPP
348915490;CAMPANA;CPP
348915499;CAMPANA;CPP
348915489;CAMPANA;CPP
348915488;CAMPANA;CPP
348915480;CAMPANA;CPP
348915451;CAMPANA;CPP
348915429;CAMPANA;CPP
348915452;CAMPANA;CPP
348915454;CAMPANA;CPP
348915487;CAMPANA;CPP
348915453;CAMPANA;CPP
34891555;CAMPANA;CPP
348915505;CAMPANA;CPP
347115505;CA?ADA DE GOMEZ;CPP
347115506;CA?ADA DE GOMEZ;CPP
347115504;CA?ADA DE GOMEZ;CPP
347115507;CA?ADA DE GOMEZ;CPP
347115508;CA?ADA DE GOMEZ;CPP
22261552;CA?UELAS;CPP
247815415;CAPITAN SARMIENTO;CPP
247815417;CAPITAN SARMIENTO;CPP
247815418;CAPITAN SARMIENTO;CPP
247815419;CAPITAN SARMIENTO;CPP
247815416;CAPITAN SARMIENTO;CPP
341156779;CARCARA?A;CPP
227315410;CARMEN DE ARECO;CPP
227315411;CARMEN DE ARECO;CPP
227315412;CARMEN DE ARECO;CPP
227315414;CARMEN DE ARECO;CPP
227315413;CARMEN DE ARECO;CPP
34641541;CASILDA;CPP
224515411;CASTELLI;CPP
224515410;CASTELLI;CPP
224515412;CASTELLI;CPP
224515413;CASTELLI;CPP
224515414;CASTELLI;CPP
264155009;CAUCETE;CPP
23521552;CHACABUCO;CPP
358215519;CHAJAN;CPP
358215518;CHAJAN;CPP
22411551;CHASCOMUS;CPP
23461550;CHIVILCOY;CPP
299155009;CINCO SALTOS;CPP
24731552;COLON (PROV.  BUENOS AIRES);CPP
29715504;COMODORO RIVADAVIA;CPP
38651540;CONCEPCION (PROV. TUCUMAN);CPP
34515520;CONCORDIA;CPP
35115608;CORDOBA;CPP
35115609;CORDOBA;CPP
35115607;CORDOBA;CPP
35115611;CORDOBA;CPP
35115610;CORDOBA;CPP
35115548;CORDOBA;CPP
35115509;CORDOBA;CPP
35115507;CORDOBA;CPP
35115508;CORDOBA;CPP
35115546;CORDOBA;CPP
35115547;CORDOBA;CPP
35115549;CORDOBA;CPP
35115537;CORDOBA;CPP
35115539;CORDOBA;CPP
35115538;CORDOBA;CPP
351154394;CORDOBA;CPP
351154395;CORDOBA;CPP
35115527;CORDOBA;CPP
342154023;CORONDA;CPP
222315521;CORONEL BRANDSEN;CPP
222315523;CORONEL BRANDSEN;CPP
222315520;CORONEL BRANDSEN;CPP
222315524;CORONEL BRANDSEN;CPP
222315522;CORONEL BRANDSEN;CPP
358215516;CORONEL MOLDES (PROV.  CORDOBA);CPP
358215515;CORONEL MOLDES (PROV.  CORDOBA);CPP
358215517;CORONEL MOLDES (PROV.  CORDOBA);CPP
226515402;CORONEL VIDAL;CPP
226515403;CORONEL VIDAL;CPP
226515404;CORONEL VIDAL;CPP
226515401;CORONEL VIDAL;CPP
354115539;COSQUIN;CPP
354115538;COSQUIN;CPP
354115537;COSQUIN;CPP
35491540;CRUZ DEL EJE;CPP
262615481;DESAGUADERO;CPP
22451540;DOLORES (PROV.  BUENOS AIRES);CPP
34961540;ESPERANZA (PROV.  SANTA FE);CPP
346515502;FIRMAT;CPP
346515504;FIRMAT;CPP
346515500;FIRMAT;CPP
346515501;FIRMAT;CPP
346515503;FIRMAT;CPP
262515513;GENERAL ALVEAR (PROV.  MENDOZA);CPP
262515512;GENERAL ALVEAR (PROV.  MENDOZA);CPP
262515510;GENERAL ALVEAR (PROV.  MENDOZA);CPP
262515514;GENERAL ALVEAR (PROV.  MENDOZA);CPP
262515511;GENERAL ALVEAR (PROV.  MENDOZA);CPP
358154109;GENERAL DEHEZA;CPP
358154107;GENERAL DEHEZA;CPP
358154106;GENERAL DEHEZA;CPP
358154108;GENERAL DEHEZA;CPP
226815540;GENERAL GUIDO;CPP
22671551;GENERAL MADARIAGA;CPP
37771558;GOYA;CPP
344415589;GUALEGUAY;CPP
344415585;GUALEGUAY;CPP
344415586;GUALEGUAY;CPP
344415587;GUALEGUAY;CPP
344415588;GUALEGUAY;CPP
34461551;GUALEGUAYCHU;CPP
222415521;GUERNICA;CPP
222415522;GUERNICA;CPP
222415523;GUERNICA;CPP
222415524;GUERNICA;CPP
222415520;GUERNICA;CPP
352515511;JESUS MARIA;CPP
352515510;JESUS MARIA;CPP
352515513;JESUS MARIA;CPP
352515512;JESUS MARIA;CPP
232015598;JOSE C. PAZ;CPP
232015597;JOSE C. PAZ;CPP
232015596;JOSE C. PAZ;CPP
35481551;LA FALDA;CPP
262615480;LA PAZ (PROV.  MENDOZA);CPP
22115505;LA PLATA;CPP
22115504;LA PLATA;CPP
22115455;LA PLATA;CPP
22115495;LA PLATA;CPP
22115494;LA PLATA;CPP
22115476;LA PLATA;CPP
22115459;LA PLATA;CPP
22115420;LA PLATA;CPP
22115477;LA PLATA;CPP
22115508;LA PLATA;CPP
22115507;LA PLATA;CPP
22115506;LA PLATA;CPP
22115437;LA PLATA;CPP
22115435;LA PLATA;CPP
22115436;LA PLATA;CPP
221154074;LA PLATA;CPP
221154075;LA PLATA;CPP
221154073;LA PLATA;CPP
221154072;LA PLATA;CPP
221154071;LA PLATA;CPP
338515527;LABOULAYE;CPP
338515529;LABOULAYE;CPP
338515528;LABOULAYE;CPP
226815456;LAS ARMAS;CPP
226815455;LAS ARMAS;CPP
226815459;LAS ARMAS;CPP
226815458;LAS ARMAS;CPP
226815457;LAS ARMAS;CPP
22441540;LAS FLORES (PROV.  BUENOS AIRES);CPP
347215515;LEONES;CPP
347215517;LEONES;CPP
347215519;LEONES;CPP
347215516;LEONES;CPP
347215518;LEONES;CPP
22271554;LOBOS;CPP
354715484;LOS MOLINOS (PROV.  CORDOBA);CPP
232315462;LUJAN (PROV.  BUENOS AIRES);CPP
232315461;LUJAN (PROV.  BUENOS AIRES);CPP
232315460;LUJAN (PROV.  BUENOS AIRES);CPP
232315482;LUJAN (PROV.  BUENOS AIRES);CPP
232315481;LUJAN (PROV.  BUENOS AIRES);CPP
232315465;LUJAN (PROV.  BUENOS AIRES);CPP
347615519;MACIEL;CPP
347615518;MACIEL;CPP
226815549;MAIPU (PROV.  BUENOS AIRES);CPP
226815548;MAIPU (PROV.  BUENOS AIRES);CPP
226815547;MAIPU (PROV.  BUENOS AIRES);CPP
226815546;MAIPU (PROV.  BUENOS AIRES);CPP
226815545;MAIPU (PROV.  BUENOS AIRES);CPP
22571550;MAR DE AJO;CPP
22315537;MAR DEL PLATA;CPP
22315536;MAR DEL PLATA;CPP
22315539;MAR DEL PLATA;CPP
22315538;MAR DEL PLATA;CPP
22315535;MAR DEL PLATA;CPP
347215510;MARCOS JUAREZ;CPP
347215511;MARCOS JUAREZ;CPP
347215512;MARCOS JUAREZ;CPP
347215513;MARCOS JUAREZ;CPP
347215514;MARCOS JUAREZ;CPP
22015509;MARCOS PAZ;CPP
26115534;MENDOZA;CPP
26115533;MENDOZA;CPP
26115532;MENDOZA;CPP
26115485;MENDOZA;CPP
26115468;MENDOZA;CPP
26115508;MENDOZA;CPP
26115507;MENDOZA;CPP
26115511;MENDOZA;CPP
26115510;MENDOZA;CPP
26115509;MENDOZA;CPP
26115469;MENDOZA;CPP
261154554;MENDOZA;CPP
261154553;MENDOZA;CPP
26115414;MENDOZA;CPP
23241550;MERCEDES (PROV.  BUENOS AIRES);CPP
26571558;MERCEDES (PROV.  SAN LUIS);CPP
22015403;MERLO (PROV.  BUENOS AIRES);CPP
22911551;MIRAMAR (PROV.  BUENOS AIRES);CPP
22911540;MIRAMAR (PROV.  BUENOS AIRES);CPP
22711541;MONTE;CPP
23715403;MORENO;CPP
22621558;NECOCHEA;CPP
29915504;NEUQUEN;CPP
29915401;NEUQUEN;CPP
29915402;NEUQUEN;CPP
22841551;OLAVARRIA;CPP
353215500;OLIVA;CPP
353215501;OLIVA;CPP
353215502;OLIVA;CPP
357215575;ONCATIVO;CPP
357215574;ONCATIVO;CPP
357215572;ONCATIVO;CPP
357215573;ONCATIVO;CPP
34315512;PARANA;CPP
34315511;PARANA;CPP
34315404;PARANA;CPP
23961558;PEHUAJO;CPP
24771550;PERGAMINO;CPP
292315518;PIG?E;CPP
292315517;PIG?E;CPP
292315519;PIG?E;CPP
22541541;PINAMAR;CPP
293215528;PUNTA ALTA;CPP
293215529;PUNTA ALTA;CPP
293215525;PUNTA ALTA;CPP
293215527;PUNTA ALTA;CPP
29321554;PUNTA ALTA;CPP
293215526;PUNTA ALTA;CPP
29321540;PUNTA ALTA;CPP
34921552;RAFAELA;CPP
34071557;RAMALLO;CPP
354315564;RIO CEBALLOS;CPP
35815506;RIO CUARTO;CPP
29661540;RIO GALLEGOS;CPP
357215576;RIO SEGUNDO;CPP
357215577;RIO SEGUNDO;CPP
357215578;RIO SEGUNDO;CPP
357215579;RIO SEGUNDO;CPP
357115581;RIO TERCERO;CPP
357115580;RIO TERCERO;CPP
357115586;RIO TERCERO;CPP
357115585;RIO TERCERO;CPP
357115582;RIO TERCERO;CPP
357115584;RIO TERCERO;CPP
357115583;RIO TERCERO;CPP
34115579;ROSARIO;CPP
34115578;ROSARIO;CPP
34115577;ROSARIO;CPP
34115501;ROSARIO;CPP
34115502;ROSARIO;CPP
34115500;ROSARIO;CPP
34115511;ROSARIO;CPP
34115510;ROSARIO;CPP
34115503;ROSARIO;CPP
34115519;ROSARIO;CPP
34115521;ROSARIO;CPP
34115520;ROSARIO;CPP
341154691;ROSARIO;CPP
341154694;ROSARIO;CPP
341154692;ROSARIO;CPP
341154064;ROSARIO;CPP
341154068;ROSARIO;CPP
341154067;ROSARIO;CPP
341154065;ROSARIO;CPP
341154066;ROSARIO;CPP
38715508;SALTA;CPP
38715507;SALTA;CPP
24741551;SALTO;CPP
358215514;SAMPACHO;CPP
358215510;SAMPACHO;CPP
358215512;SAMPACHO;CPP
358215511;SAMPACHO;CPP
358215513;SAMPACHO;CPP
232515519;SAN ANDRES DE GILES;CPP
232515518;SAN ANDRES DE GILES;CPP
232515517;SAN ANDRES DE GILES;CPP
232515516;SAN ANDRES DE GILES;CPP
232515515;SAN ANDRES DE GILES;CPP
232615414;SAN ANTONIO DE ARECO;CPP
232615410;SAN ANTONIO DE ARECO;CPP
232615411;SAN ANTONIO DE ARECO;CPP
232615412;SAN ANTONIO DE ARECO;CPP
232615413;SAN ANTONIO DE ARECO;CPP
22571540;SAN BERNARDO (PROV.  BUENOS AIRES);CPP
225215484;SAN CLEMENTE DEL TUYU;CPP
225215485;SAN CLEMENTE DEL TUYU;CPP
225215486;SAN CLEMENTE DEL TUYU;CPP
225215487;SAN CLEMENTE DEL TUYU;CPP
225215489;SAN CLEMENTE DEL TUYU;CPP
225215488;SAN CLEMENTE DEL TUYU;CPP
35641552;SAN FRANCISCO (PROV. CORDOBA);CPP
26415411;SAN JUAN;CPP
26415410;SAN JUAN;CPP
26415504;SAN JUAN;CPP
26415506;SAN JUAN;CPP
26415505;SAN JUAN;CPP
34761540;SAN LORENZO (PROV.  SANTA FE);CPP
34761554;SAN LORENZO (PROV.  SANTA FE);CPP
264155008;SAN MARTIN (PROV.  SAN JUAN);CPP
38115405;SAN MIGUEL DE TUCUMAN;CPP
38115404;SAN MIGUEL DE TUCUMAN;CPP
38115403;SAN MIGUEL DE TUCUMAN;CPP
33291551;SAN PEDRO (PROV.  BUENOS AIRES);CPP
33291540;SAN PEDRO (PROV.  BUENOS AIRES);CPP
332915497;SAN PEDRO (PROV.  BUENOS AIRES);CPP
38815403;SAN SALVADOR DE JUJUY;CPP
222515525;SAN VICENTE (PROV.  BUENOS AIRES);CPP
222515527;SAN VICENTE (PROV.  BUENOS AIRES);CPP
222515526;SAN VICENTE (PROV.  BUENOS AIRES);CPP
222515529;SAN VICENTE (PROV.  BUENOS AIRES);CPP
222515528;SAN VICENTE (PROV.  BUENOS AIRES);CPP
22315416;SANTA CLARA DEL MAR;CPP
34215428;SANTA FE;CPP
34215427;SANTA FE;CPP
34215501;SANTA FE;CPP
34215503;SANTA FE;CPP
34215502;SANTA FE;CPP
29541540;SANTA ROSA (PROV.  LA PAMPA);CPP
38515403;SANTIAGO DEL ESTERO;CPP
232415459;SUIPACHA;CPP
347115509;TORTUGAS;CPP
239215502;TRENQUE LAUQUEN;CPP
239215500;TRENQUE LAUQUEN;CPP
239215503;TRENQUE LAUQUEN;CPP
239215501;TRENQUE LAUQUEN;CPP
262215511;TUNUYAN;CPP
262215514;TUNUYAN;CPP
262215513;TUNUYAN;CPP
262215512;TUNUYAN;CPP
262215510;TUNUYAN;CPP
354315566;UNQUILLO;CPP
354315567;UNQUILLO;CPP
29011540;USHUAIA;CPP
34621558;VENADO TUERTO;CPP
29201540;VIEDMA;CPP
262515515;VILLA ATUEL;CPP
262515516;VILLA ATUEL;CPP
262515517;VILLA ATUEL;CPP
262515519;VILLA ATUEL;CPP
262515518;VILLA ATUEL;CPP
354115535;VILLA CARLOS PAZ;CPP
354115531;VILLA CARLOS PAZ;CPP
354115530;VILLA CARLOS PAZ;CPP
354115532;VILLA CARLOS PAZ;CPP
354115533;VILLA CARLOS PAZ;CPP
354115534;VILLA CARLOS PAZ;CPP
354115536;VILLA CARLOS PAZ;CPP
35411540;VILLA CARLOS PAZ;CPP
34001552;VILLA CONSTITUCION;CPP
354415504;VILLA DOLORES;CPP
354415500;VILLA DOLORES;CPP
354415501;VILLA DOLORES;CPP
354415502;VILLA DOLORES;CPP
354415503;VILLA DOLORES;CPP
22551541;VILLA GESELL;CPP
35315519;VILLA MARIA;CPP
35315518;VILLA MARIA;CPP
226515400;VIVORATA;CPP
34871547;ZARATE;CPP
2317482;9 DE JULIO (PROV.  BUENOS AIRES);MPP
2225502;ALEJANDRO KORN;MPP
3571453;ALMAFUERTE (PROV.  CORDOBA);MPP
3547485;ALTA GRACIA;MPP
114598;AMBA;MPP
114040;AMBA;MPP
114976;AMBA;MPP
114977;AMBA;MPP
114978;AMBA;MPP
115214;AMBA;MPP
3543472;ARG?ELLO;MPP
2478490;ARRECIFES;MPP
3576400;ARROYITO (PROV.  CORDOBA);MPP
3402451;ARROYO SECO;MPP
2281453;AZUL;MPP
2915001;BAHIA BLANCA;MPP
2266453;BALCARCE;MPP
3534800;BALLESTEROS;MPP
3329453;BARADERO;MPP
3466453;BARRANCAS (PROV.  SANTA FE);MPP
2314432;BOLIVAR;MPP
3489443;CAMPANA;MPP
3471477;CA?ADA DE GOMEZ;MPP
2226400;CA?UELAS;MPP
2478493;CAPITAN SARMIENTO;MPP
3414039;CARCARA?A;MPP
2273415;CARMEN DE ARECO;MPP
3464456;CASILDA;MPP
2245416;CASTELLI;MPP
2644940;CAUCETE;MPP
2352492;CHACABUCO;MPP
3582463;CHAJAN;MPP
2241400;CHASCOMUS;MPP
2346453;CHIVILCOY;MPP
2994830;CINCO SALTOS;MPP
2473490;COLON (PROV.  BUENOS AIRES);MPP
2974522;COMODORO RIVADAVIA;MPP
3865451;CONCEPCION (PROV. TUCUMAN);MPP
3454988;CONCORDIA;MPP
3514079;CORDOBA;MPP
3514077;CORDOBA;MPP
3514078;CORDOBA;MPP
3514076;CORDOBA;MPP
3514075;CORDOBA;MPP
3514392;CORDOBA;MPP
3424014;CORONDA;MPP
2223400;CORONEL BRANDSEN;MPP
2265405;CORONEL VIDAL;MPP
3541462;COSQUIN;MPP
3549452;CRUZ DEL EJE;MPP
2626482;DESAGUADERO;MPP
2245415;DOLORES (PROV.  BUENOS AIRES);MPP
3496452;ESPERANZA (PROV.  SANTA FE);MPP
3465460;FIRMAT;MPP
2625442;GENERAL ALVEAR (PROV.  MENDOZA);MPP
3584100;GENERAL DEHEZA;MPP
2268453;GENERAL GUIDO;MPP
2267463;GENERAL MADARIAGA;MPP
3777441;GOYA;MPP
3444452;GUALEGUAY;MPP
3446453;GUALEGUAYCHU;MPP
3525452;JESUS MARIA;MPP
2320599;JOSE C. PAZ;MPP
3548440;LA FALDA;MPP
221458;LA PLATA;MPP
2214039;LA PLATA;MPP
3385452;LABOULAYE;MPP
2268454;LAS ARMAS;MPP
2244410;LAS FLORES (PROV.  BUENOS AIRES);MPP
3472453;LEONES;MPP
2227400;LOBOS;MPP
3547499;LOS MOLINOS (PROV.  CORDOBA);MPP
2323490;LUJAN (PROV.  BUENOS AIRES);MPP
3476454;MACIEL;MPP
2268452;MAIPU (PROV.  BUENOS AIRES);MPP
2235004;MAR DEL PLATA;MPP
2235006;MAR DEL PLATA;MPP
2235005;MAR DEL PLATA;MPP
2235003;MAR DEL PLATA;MPP
2235002;MAR DEL PLATA;MPP
3472452;MARCOS JUAREZ;MPP
2204702;MARCOS PAZ;MPP
2614800;MENDOZA;MPP
2614839;MENDOZA;MPP
2614048;MENDOZA;MPP
2614899;MENDOZA;MPP
2614049;MENDOZA;MPP
2614552;MENDOZA;MPP
2324453;MERCEDES (PROV.  BUENOS AIRES);MPP
2657463;MERCEDES (PROV.  SAN LUIS);MPP
2204704;MERLO (PROV.  BUENOS AIRES);MPP
2291490;MIRAMAR (PROV.  BUENOS AIRES);MPP
2271492;MONTE;MPP
2374901;MORENO;MPP
2262463;NECOCHEA;MPP
2995002;NEUQUEN;MPP
2284463;OLAVARRIA;MPP
3532463;OLIVA;MPP
3572453;ONCATIVO;MPP
3434844;PARANA;MPP
2396463;PEHUAJO;MPP
2477463;PERGAMINO;MPP
2923482;PIG?E;MPP
2254420;PINAMAR;MPP
2932453;PUNTA ALTA;MPP
3492462;RAFAELA;MPP
3407463;RAMALLO;MPP
3584899;RIO CUARTO;MPP
2966463;RIO GALLEGOS;MPP
3572452;RIO SEGUNDO;MPP
3571452;RIO TERCERO;MPP
3414704;ROSARIO;MPP
3414705;ROSARIO;MPP
3414706;ROSARIO;MPP
3414707;ROSARIO;MPP
3414069;ROSARIO;MPP
3874980;SALTA;MPP
2474452;SALTO;MPP
3582461;SAMPACHO;MPP
2325452;SAN ANDRES DE GILES;MPP
2326415;SAN ANTONIO DE ARECO;MPP
2257453;SAN BERNARDO (PROV.  BUENOS AIRES);MPP
2252400;SAN CLEMENTE DEL TUYU;MPP
3564447;SAN FRANCISCO (PROV. CORDOBA);MPP
2645001;SAN JUAN;MPP
3476453;SAN LORENZO (PROV.  SANTA FE);MPP
2644944;SAN MARTIN (PROV.  SAN JUAN);MPP
3814898;SAN MIGUEL DE TUCUMAN;MPP
3329452;SAN PEDRO (PROV.  BUENOS AIRES);MPP
3884890;SAN SALVADOR DE JUJUY;MPP
2225503;SAN VICENTE (PROV.  BUENOS AIRES);MPP
2234049;SANTA CLARA DEL MAR;MPP
3424027;SANTA FE;MPP
3424024;SANTA FE;MPP
3424028;SANTA FE;MPP
3424025;SANTA FE;MPP
3424026;SANTA FE;MPP
2954473;SANTA ROSA (PROV.  LA PAMPA);MPP
3854969;SANTIAGO DEL ESTERO;MPP
2324454;SUIPACHA;MPP
3471475;TORTUGAS;MPP
2392452;TRENQUE LAUQUEN;MPP
2622462;TUNUYAN;MPP
2901463;USHUAIA;MPP
3462486;VENADO TUERTO;MPP
2920454;VIEDMA;MPP
2625443;VILLA ATUEL;MPP
3541467;VILLA CARLOS PAZ;MPP
3400457;VILLA CONSTITUCION;MPP
3544450;VILLA DOLORES;MPP
2255400;VILLA GESELL;MPP
3534891;VILLA MARIA;MPP
2265406;VIVORATA;MPP
3487456;ZARATE;MPP
2317410;9 DE JULIO (PROV.  BUENOS AIRES);SBT
2317413;9 DE JULIO (PROV.  BUENOS AIRES);SBT
2317412;9 DE JULIO (PROV.  BUENOS AIRES);SBT
2317411;9 DE JULIO (PROV.  BUENOS AIRES);SBT
2317414;9 DE JULIO (PROV.  BUENOS AIRES);SBT
2225411;ALEJANDRO KORN;SBT
2225414;ALEJANDRO KORN;SBT
2225412;ALEJANDRO KORN;SBT
2225410;ALEJANDRO KORN;SBT
2225413;ALEJANDRO KORN;SBT
3571440;ALMAFUERTE (PROV.  CORDOBA);SBT
3571441;ALMAFUERTE (PROV.  CORDOBA);SBT
3571442;ALMAFUERTE (PROV.  CORDOBA);SBT
3571443;ALMAFUERTE (PROV.  CORDOBA);SBT
3547444;ALTA GRACIA;SBT
3547440;ALTA GRACIA;SBT
3547442;ALTA GRACIA;SBT
3547443;ALTA GRACIA;SBT
3547441;ALTA GRACIA;SBT
115321;AMBA;SBT
115791;AMBA;SBT
115792;AMBA;SBT
115790;AMBA;SBT
115785;AMBA;SBT
115784;AMBA;SBT
115783;AMBA;SBT
116310;AMBA;SBT
116318;AMBA;SBT
116317;AMBA;SBT
116316;AMBA;SBT
116315;AMBA;SBT
116314;AMBA;SBT
116313;AMBA;SBT
115590;AMBA;SBT
116311;AMBA;SBT
116322;AMBA;SBT
116338;AMBA;SBT
116339;AMBA;SBT
116770;AMBA;SBT
116771;AMBA;SBT
116772;AMBA;SBT
116331;AMBA;SBT
116774;AMBA;SBT
116312;AMBA;SBT
116341;AMBA;SBT
116349;AMBA;SBT
116348;AMBA;SBT
116333;AMBA;SBT
116347;AMBA;SBT
116334;AMBA;SBT
116345;AMBA;SBT
116344;AMBA;SBT
116319;AMBA;SBT
116342;AMBA;SBT
116320;AMBA;SBT
116340;AMBA;SBT
116328;AMBA;SBT
116327;AMBA;SBT
116326;AMBA;SBT
116325;AMBA;SBT
116323;AMBA;SBT
116775;AMBA;SBT
116343;AMBA;SBT
116393;AMBA;SBT
115999;AMBA;SBT
115819;AMBA;SBT
115520;AMBA;SBT
116773;AMBA;SBT
116394;AMBA;SBT
116779;AMBA;SBT
116778;AMBA;SBT
116777;AMBA;SBT
116776;AMBA;SBT
115510;AMBA;SBT
114618;AMBA;SBT
354352;ARG?ELLO;SBT
3543502;ARG?ELLO;SBT
3543501;ARG?ELLO;SBT
3543503;ARG?ELLO;SBT
3543504;ARG?ELLO;SBT
3543500;ARG?ELLO;SBT
2478433;ARRECIFES;SBT
2478430;ARRECIFES;SBT
2478431;ARRECIFES;SBT
2478432;ARRECIFES;SBT
